bins_per_view,metric,selected_n,observed,null_mean,null_sd,null_q025,null_q975,n_ge_observed,n_randomizations,p_emp,median_selected_cell_size,fixed_selected,holm_p,holm_reject_005,z_null
2,kh_diagonal_mean,31,3.161290322580645,2.472877419354839,0.07910436507548847,2.3225806451612905,2.6451612903225805,0,5000,0.0001999600079984003,196.0,1,0.0007998400319936012,True,8.702590591162206
2,kh_diagonal_ge_3_prop,31,0.8709677419354839,0.45812903225806456,0.07435227433620316,0.3225806451612903,0.6129032258064516,0,5000,0.0001999600079984003,196.0,1,0.0007998400319936012,True,5.552469152599982
2,kh_diagonal_ge_4_prop,31,0.2903225806451613,0.014748387096774193,0.020802108330523914,0.0,0.06451612903225806,0,5000,0.0001999600079984003,196.0,1,0.0007998400319936012,True,13.247416519989185
2,kh_support_mean,31,31.193548387096776,28.421445161290325,0.6805454879498991,27.129032258064516,29.774193548387096,0,5000,0.0001999600079984003,196.0,1,0.0007998400319936012,True,4.073354793898111
