mode,prevalence_regime,scenario,replicate,n,target_prevalence,selected_n,realized_prevalence,gcm_stat,normal_p,multiplier_p,multiplier_reps
oracle,atlas_like,combined,0,60000,0.0007023592887015931,40,0.0006666666666666666,0.631993327612589,0.2636956186215472,0.2675,399
oracle,atlas_like,combined,1,60000,0.0007023592887015931,36,0.0006,-1.046725916110717,0.8523869963437518,0.8425,399
oracle,atlas_like,combined,2,60000,0.0007023592887015931,50,0.0008333333333333334,0.23979163128920794,0.40524589749555073,0.3875,399
oracle,atlas_like,combined,3,60000,0.0007023592887015931,45,0.00075,0.7185745912857079,0.2362015367530529,0.26,399
oracle,atlas_like,combined,4,60000,0.0007023592887015931,38,0.0006333333333333333,-0.8463631280778491,0.8013248994066721,0.8,399
oracle,atlas_like,combined,5,60000,0.0007023592887015931,43,0.0007166666666666667,0.26539385760937506,0.39535303374187925,0.4025,399
oracle,atlas_like,combined,6,60000,0.0007023592887015931,50,0.0008333333333333334,3.416581581526576,0.0003170633031641287,0.0025,399
oracle,atlas_like,combined,7,60000,0.0007023592887015931,31,0.0005166666666666667,-0.2941763688199736,0.6156884314587295,0.6125,399
oracle,atlas_like,combined,8,60000,0.0007023592887015931,38,0.0006333333333333333,0.06534281558469007,0.47395052662843296,0.4575,399
oracle,atlas_like,combined,9,60000,0.0007023592887015931,38,0.0006333333333333333,0.7210866868050696,0.2354280907819049,0.27,399
oracle,atlas_like,combined,10,60000,0.0007023592887015931,58,0.0009666666666666667,0.767468969405762,0.22140136792223925,0.2175,399
oracle,atlas_like,combined,11,60000,0.0007023592887015931,52,0.0008666666666666666,-1.1009070721233172,0.8645314481117019,0.87,399
oracle,atlas_like,combined,12,60000,0.0007023592887015931,46,0.0007666666666666667,0.6304447653642427,0.26420181508523793,0.23,399
oracle,atlas_like,combined,13,60000,0.0007023592887015931,50,0.0008333333333333334,0.3852407973399037,0.35002950979625824,0.3325,399
oracle,atlas_like,combined,14,60000,0.0007023592887015931,39,0.00065,-0.9164892408942238,0.8202948260027139,0.835,399
oracle,atlas_like,combined,15,60000,0.0007023592887015931,36,0.0006,-0.03682224957829564,0.5146866332606572,0.54,399
oracle,atlas_like,combined,16,60000,0.0007023592887015931,47,0.0007833333333333334,-0.9987706592969989,0.8410470987654184,0.825,399
oracle,atlas_like,combined,17,60000,0.0007023592887015931,39,0.00065,-0.8110698993284506,0.7913372346747367,0.7475,399
oracle,atlas_like,combined,18,60000,0.0007023592887015931,45,0.00075,-0.08697546403132327,0.5346544924743365,0.53,399
oracle,atlas_like,combined,19,60000,0.0007023592887015931,45,0.00075,0.9366077134193345,0.17448019141643872,0.17,399
oracle,atlas_like,combined,20,60000,0.0007023592887015931,38,0.0006333333333333333,1.729219509819963,0.04188490793492135,0.035,399
oracle,atlas_like,combined,21,60000,0.0007023592887015931,36,0.0006,-1.4941598505542228,0.9324330781228911,0.92,399
oracle,atlas_like,combined,22,60000,0.0007023592887015931,40,0.0006666666666666666,0.029722111546089443,0.4881443386234306,0.4625,399
oracle,atlas_like,combined,23,60000,0.0007023592887015931,40,0.0006666666666666666,1.4243807926205323,0.07716813561924442,0.08,399
oracle,atlas_like,combined,24,60000,0.0007023592887015931,46,0.0007666666666666667,0.20545672791531835,0.41860765149780776,0.43,399
oracle,atlas_like,combined,25,60000,0.0007023592887015931,34,0.0005666666666666667,-1.9942332796227604,0.9769367165900437,0.9825,399
oracle,atlas_like,combined,26,60000,0.0007023592887015931,38,0.0006333333333333333,1.6825573882865716,0.04623040328244008,0.03,399
oracle,atlas_like,combined,27,60000,0.0007023592887015931,50,0.0008333333333333334,1.1444888294525224,0.1262104839424517,0.125,399
oracle,atlas_like,combined,28,60000,0.0007023592887015931,47,0.0007833333333333334,0.0686024915897467,0.47265301776995755,0.4825,399
oracle,atlas_like,combined,29,60000,0.0007023592887015931,43,0.0007166666666666667,-0.36645272439556936,0.6429863583807549,0.645,399
oracle,atlas_like,combined,30,60000,0.0007023592887015931,40,0.0006666666666666666,1.975038106993092,0.024131911841643414,0.02,399
oracle,atlas_like,combined,31,60000,0.0007023592887015931,53,0.0008833333333333333,-0.5648614818931549,0.7139160077284151,0.7375,399
oracle,atlas_like,combined,32,60000,0.0007023592887015931,46,0.0007666666666666667,0.6297172569317588,0.26443979493452224,0.265,399
oracle,atlas_like,combined,33,60000,0.0007023592887015931,35,0.0005833333333333334,0.6378353725268485,0.2617904254722839,0.235,399
oracle,atlas_like,combined,34,60000,0.0007023592887015931,51,0.00085,-1.287734095134267,0.9010807296427592,0.89,399
oracle,atlas_like,combined,35,60000,0.0007023592887015931,45,0.00075,-0.042298281934178866,0.5168695425599714,0.5025,399
