mode,prevalence_regime,scenario,replicate,n,target_prevalence,selected_n,realized_prevalence,gcm_stat,normal_p,multiplier_p,multiplier_reps
oracle,atlas_like,tail_difficulty,19,60000,0.0007023592887015931,44,0.0007333333333333333,0.8660630977806831,0.1932277802845142,0.21,399
oracle,atlas_like,tail_difficulty,20,60000,0.0007023592887015931,40,0.0006666666666666666,-0.736124343578943,0.7691724854108101,0.7425,399
oracle,atlas_like,tail_difficulty,21,60000,0.0007023592887015931,42,0.0007,1.7238153008479584,0.04237059575405126,0.03,399
oracle,atlas_like,tail_difficulty,22,60000,0.0007023592887015931,42,0.0007,1.1803905591657367,0.11892245753740904,0.12,399
oracle,atlas_like,tail_difficulty,23,60000,0.0007023592887015931,49,0.0008166666666666667,1.0400209242696246,0.14916508973870807,0.1625,399
oracle,atlas_like,tail_difficulty,24,60000,0.0007023592887015931,29,0.00048333333333333334,-1.5249347725218962,0.9363623161401744,0.9375,399
oracle,atlas_like,tail_difficulty,25,60000,0.0007023592887015931,47,0.0007833333333333334,0.39314289949222264,0.3471069702937358,0.315,399
oracle,atlas_like,tail_difficulty,26,60000,0.0007023592887015931,36,0.0006,0.3643378853726418,0.35780285633263437,0.35,399
oracle,atlas_like,tail_difficulty,27,60000,0.0007023592887015931,42,0.0007,-1.8985497048415683,0.9711881466856805,0.9775,399
oracle,atlas_like,tail_difficulty,28,60000,0.0007023592887015931,43,0.0007166666666666667,-0.45849823848135257,0.6767027361187855,0.6875,399
oracle,atlas_like,tail_difficulty,29,60000,0.0007023592887015931,36,0.0006,-0.2692749140348095,0.6061409324217653,0.545,399
oracle,atlas_like,tail_difficulty,30,60000,0.0007023592887015931,45,0.00075,0.936436397833401,0.1745242725585151,0.205,399
oracle,atlas_like,tail_difficulty,31,60000,0.0007023592887015931,36,0.0006,0.024991140668772303,0.4900310150626405,0.555,399
oracle,atlas_like,tail_difficulty,32,60000,0.0007023592887015931,42,0.0007,-0.07187777984977285,0.528650413293451,0.57,399
oracle,atlas_like,tail_difficulty,33,60000,0.0007023592887015931,40,0.0006666666666666666,-0.8887638489860846,0.8129349958058292,0.845,399
oracle,atlas_like,tail_difficulty,34,60000,0.0007023592887015931,48,0.0008,0.33482651033325583,0.36887798064626465,0.335,399
oracle,atlas_like,tail_difficulty,35,60000,0.0007023592887015931,36,0.0006,-0.9153932738867924,0.8200073959230223,0.82,399
oracle,atlas_like,tail_difficulty,36,60000,0.0007023592887015931,42,0.0007,-0.8436699332685569,0.8005730633118715,0.81,399
oracle,atlas_like,tail_difficulty,37,60000,0.0007023592887015931,45,0.00075,0.9894987897999353,0.16120958083728443,0.1475,399
oracle,atlas_like,tail_difficulty,38,60000,0.0007023592887015931,44,0.0007333333333333333,-1.1621744125035596,0.8774176869917985,0.8775,399
oracle,atlas_like,tail_difficulty,39,60000,0.0007023592887015931,44,0.0007333333333333333,0.8254974061549986,0.2045446273489892,0.2325,399
oracle,atlas_like,tail_difficulty,40,60000,0.0007023592887015931,54,0.0009,1.2988616806079432,0.09699570114157374,0.11,399
oracle,atlas_like,tail_difficulty,41,60000,0.0007023592887015931,48,0.0008,-0.9924588890958198,0.8395131378263188,0.865,399
oracle,atlas_like,tail_difficulty,42,60000,0.0007023592887015931,46,0.0007666666666666667,0.1387629545190242,0.44481873436045744,0.4575,399
oracle,atlas_like,tail_difficulty,43,60000,0.0007023592887015931,37,0.0006166666666666666,1.833723045298565,0.03334755797903289,0.035,399
oracle,atlas_like,tail_difficulty,44,60000,0.0007023592887015931,44,0.0007333333333333333,-0.9424334176767047,0.8270146075827036,0.84,399
oracle,atlas_like,tail_difficulty,45,60000,0.0007023592887015931,44,0.0007333333333333333,0.7755702696996928,0.21900138006666064,0.23,399
oracle,atlas_like,tail_difficulty,46,60000,0.0007023592887015931,29,0.00048333333333333334,1.4957064939346418,0.06736507864936363,0.065,399
oracle,atlas_like,tail_difficulty,47,60000,0.0007023592887015931,42,0.0007,-0.33965284942277624,0.6329410132310442,0.64,399
oracle,atlas_like,tail_difficulty,48,60000,0.0007023592887015931,50,0.0008333333333333334,-1.1367128777773388,0.8721708329469957,0.88,399
oracle,atlas_like,tail_difficulty,49,60000,0.0007023592887015931,31,0.0005166666666666667,-0.820795112009684,0.7941185083558466,0.7925,399
oracle,atlas_like,tail_difficulty,50,60000,0.0007023592887015931,45,0.00075,-0.5406110515434773,0.705612150584644,0.74,399
oracle,atlas_like,tail_difficulty,51,60000,0.0007023592887015931,46,0.0007666666666666667,1.464398694489996,0.0715425223114623,0.075,399
