mode,prevalence_regime,scenario,replicate,n,target_prevalence,selected_n,realized_prevalence,gcm_stat,normal_p,multiplier_p,multiplier_reps
oracle,moderate,combined,42,12000,0.02,235,0.019583333333333335,-0.7024413241224328,0.7587980090827583,0.77,399
oracle,moderate,combined,43,12000,0.02,219,0.01825,-1.0475936682119413,0.8525870720309333,0.85,399
oracle,moderate,combined,44,12000,0.02,247,0.020583333333333332,-0.6644069704353464,0.7467850636160959,0.7375,399
oracle,moderate,combined,45,12000,0.02,226,0.018833333333333334,-0.23444307270366332,0.5926794884803722,0.5975,399
oracle,moderate,combined,46,12000,0.02,252,0.021,0.47122823377650846,0.31873887929856265,0.3625,399
oracle,moderate,combined,47,12000,0.02,229,0.019083333333333334,-0.5100640049723164,0.6949966891585313,0.65,399
oracle,moderate,combined,48,12000,0.02,256,0.021333333333333333,-0.7881807726085659,0.7847045129397822,0.7775,399
oracle,moderate,combined,49,12000,0.02,246,0.0205,0.3742624776462212,0.3541045226749824,0.3775,399
oracle,moderate,combined,50,12000,0.02,267,0.02225,2.8793749232788204,0.001992321593029277,0.0025,399
oracle,moderate,combined,51,12000,0.02,232,0.019333333333333334,0.4684334544934044,0.31973732434590263,0.335,399
oracle,moderate,combined,52,12000,0.02,219,0.01825,0.17479154849757073,0.43062171471374555,0.3875,399
oracle,moderate,combined,53,12000,0.02,220,0.018333333333333333,0.31559474557377176,0.37615506321746484,0.4025,399
oracle,moderate,combined,54,12000,0.02,225,0.01875,0.21851260146759335,0.4135148704928109,0.4,399
oracle,moderate,combined,55,12000,0.02,232,0.019333333333333334,-0.23067837638590794,0.5912176631785371,0.585,399
oracle,moderate,combined,56,12000,0.02,225,0.01875,-0.41796831639930637,0.662014858771791,0.645,399
oracle,moderate,combined,57,12000,0.02,250,0.020833333333333332,-0.8334023572453143,0.7976910771371966,0.815,399
oracle,moderate,combined,58,12000,0.02,245,0.020416666666666666,-0.2396684141715787,0.5947063384094049,0.61,399
oracle,moderate,combined,59,12000,0.02,220,0.018333333333333333,1.2169547645847067,0.1118107136296349,0.0825,399
oracle,moderate,combined,60,12000,0.02,242,0.020166666666666666,-0.8151230752707705,0.7924990678057056,0.795,399
oracle,moderate,combined,61,12000,0.02,229,0.019083333333333334,-0.01214429375768963,0.5048447531581067,0.5025,399
oracle,moderate,combined,62,12000,0.02,248,0.020666666666666667,0.13083390917263304,0.4479533489529993,0.465,399
oracle,moderate,combined,63,12000,0.02,261,0.02175,0.5368706739724669,0.2956784746198291,0.28,399
oracle,moderate,combined,64,12000,0.02,252,0.021,-0.8109186944153451,0.7912938180880857,0.795,399
oracle,moderate,combined,65,12000,0.02,220,0.018333333333333333,0.5348668879039407,0.2963709532486103,0.3225,399
oracle,moderate,combined,66,12000,0.02,233,0.019416666666666665,1.3618223060110346,0.08662698511907763,0.0775,399
oracle,moderate,combined,67,12000,0.02,231,0.01925,-1.1872209351329237,0.8824297573996343,0.905,399
oracle,moderate,combined,68,12000,0.02,225,0.01875,-0.5100853531090757,0.6950041669526332,0.6825,399
oracle,moderate,combined,69,12000,0.02,213,0.01775,-1.6560178094259457,0.9511408938682528,0.955,399
oracle,moderate,combined,70,12000,0.02,269,0.022416666666666668,0.465209486235821,0.3208907230335981,0.31,399
oracle,moderate,combined,71,12000,0.02,252,0.021,2.0115286863068413,0.022134821719198287,0.0275,399
oracle,moderate,combined,72,12000,0.02,250,0.020833333333333332,-0.2669553479180863,0.605248229522869,0.6425,399
oracle,moderate,combined,73,12000,0.02,242,0.020166666666666666,-0.4785007774834327,0.6838530894768453,0.665,399
oracle,moderate,combined,74,12000,0.02,230,0.019166666666666665,-1.1411901478695545,0.8731045983442602,0.8725,399
oracle,moderate,combined,75,12000,0.02,242,0.020166666666666666,0.2629236048845359,0.39630473107302344,0.4,399
oracle,moderate,combined,76,12000,0.02,238,0.019833333333333335,-0.758648111893215,0.7759684580001833,0.7625,399
oracle,moderate,combined,77,12000,0.02,229,0.019083333333333334,0.5160731785176036,0.30290165003122577,0.3275,399
oracle,moderate,combined,78,12000,0.02,211,0.017583333333333333,0.45190776161381807,0.3256677163561006,0.33,399
oracle,moderate,combined,79,12000,0.02,235,0.019583333333333335,1.3750186298473104,0.08456283453348656,0.0675,399
oracle,moderate,combined,80,12000,0.02,248,0.020666666666666667,-0.8910344861711237,0.8135446652571459,0.795,399
oracle,moderate,combined,81,12000,0.02,225,0.01875,3.3394157997410585,0.00041977398847014153,0.0025,399
oracle,moderate,combined,82,12000,0.02,251,0.020916666666666667,-0.3088510866289076,0.621282596971473,0.615,399
oracle,moderate,combined,83,12000,0.02,254,0.021166666666666667,0.4583325772791159,0.32335676135624547,0.2975,399
oracle,moderate,combined,84,12000,0.02,216,0.018,-0.3559083793997594,0.639045409843527,0.635,399
oracle,moderate,combined,85,12000,0.02,212,0.017666666666666667,-1.0846400730555164,0.8609594503893716,0.855,399
oracle,moderate,combined,86,12000,0.02,241,0.020083333333333335,-0.788787444784669,0.7848818755778016,0.8,399
oracle,moderate,combined,87,12000,0.02,237,0.01975,-1.908491607210462,0.971836146554195,0.97,399
oracle,moderate,combined,88,12000,0.02,213,0.01775,1.8916700723182573,0.029267476604259633,0.035,399
oracle,moderate,combined,89,12000,0.02,261,0.02175,1.2354253102297144,0.10833612894555678,0.0875,399
oracle,moderate,combined,90,12000,0.02,229,0.019083333333333334,-0.6709716201968179,0.7488806955167514,0.765,399
oracle,moderate,combined,91,12000,0.02,249,0.02075,-1.583486169616779,0.9433446517484391,0.95,399
oracle,moderate,combined,92,12000,0.02,230,0.019166666666666665,1.043248907472313,0.14841651377961285,0.145,399
oracle,moderate,combined,93,12000,0.02,241,0.020083333333333335,-0.3005152833382324,0.6181079297780137,0.63,399
oracle,moderate,combined,94,12000,0.02,244,0.02033333333333333,0.326749146134,0.3719288127016564,0.37,399
oracle,moderate,combined,95,12000,0.02,233,0.019416666666666665,-1.5689238529168743,0.9416671584278462,0.935,399
oracle,moderate,combined,96,12000,0.02,240,0.02,0.12865694235905611,0.4488145535917967,0.45,399
oracle,moderate,combined,97,12000,0.02,241,0.020083333333333335,-2.7967205523957452,0.9974187918615851,1.0,399
oracle,moderate,combined,98,12000,0.02,244,0.02033333333333333,0.2886143447341608,0.3864382584691263,0.4225,399
oracle,moderate,combined,99,12000,0.02,258,0.0215,0.3174413496202933,0.375454367949264,0.4125,399
