bins_per_view,metric,selected_n,observed,null_mean,null_sd,null_q025,null_q975,n_ge_observed,n_randomizations,p_emp,median_selected_cell_size,fixed_selected,holm_p,holm_reject_005,z_null
2,kh_diagonal_mean,31,3.129032258064516,2.6561935483870966,0.0763075759732671,2.5161290322580645,2.806451612903226,0,5000,0.0001999600079984003,175.0,0,0.0007998400319936012,True,6.196484472827041
2,kh_diagonal_ge_3_prop,31,0.967741935483871,0.6347483870967743,0.07087358558248642,0.4838709677419355,0.7741935483870968,0,5000,0.0001999600079984003,175.0,0,0.0007998400319936012,True,4.698415434330484
2,kh_diagonal_ge_4_prop,31,0.16129032258064516,0.02144516129032258,0.024814804413232538,0.0,0.06451612903225806,1,5000,0.0003999200159968006,175.0,0,0.0007998400319936012,True,5.635553638123776
2,kh_support_mean,31,32.03225806451613,28.267587096774193,0.7377344331624418,26.806451612903224,29.70967741935484,0,5000,0.0001999600079984003,175.0,0,0.0007998400319936012,True,5.103016476544198
