mean_kh_diag,P_kh_diag_ge3,P_kh_diag_ge4,mean_kh_support
2.3833333333333333,0.36666666666666664,0.016666666666666666,29.383333333333333
2.411111111111111,0.38333333333333336,0.027777777777777776,29.605555555555554
2.3777777777777778,0.35555555555555557,0.022222222222222223,29.466666666666665
2.3833333333333333,0.36666666666666664,0.016666666666666666,29.366666666666667
2.3722222222222222,0.35,0.022222222222222223,29.594444444444445
2.4166666666666665,0.3888888888888889,0.027777777777777776,29.633333333333333
2.3833333333333333,0.36666666666666664,0.016666666666666666,29.333333333333332
2.3777777777777778,0.35555555555555557,0.022222222222222223,29.427777777777777
2.3833333333333333,0.3611111111111111,0.022222222222222223,29.427777777777777
2.3833333333333333,0.3611111111111111,0.022222222222222223,29.405555555555555
2.388888888888889,0.37222222222222223,0.016666666666666666,29.41111111111111
2.3777777777777778,0.36666666666666664,0.011111111111111112,29.483333333333334
2.3777777777777778,0.36666666666666664,0.011111111111111112,29.36111111111111
2.3944444444444444,0.37777777777777777,0.016666666666666666,29.533333333333335
2.3777777777777778,0.35555555555555557,0.022222222222222223,29.488888888888887
2.388888888888889,0.3611111111111111,0.027777777777777776,29.233333333333334
2.361111111111111,0.34444444444444444,0.016666666666666666,29.32777777777778
2.3777777777777778,0.3611111111111111,0.016666666666666666,29.316666666666666
2.3722222222222222,0.35555555555555557,0.016666666666666666,29.416666666666668
2.3833333333333333,0.36666666666666664,0.016666666666666666,29.427777777777777
2.361111111111111,0.3388888888888889,0.022222222222222223,29.3
2.3944444444444444,0.37222222222222223,0.022222222222222223,29.516666666666666
2.361111111111111,0.34444444444444444,0.016666666666666666,29.27777777777778
2.3944444444444444,0.37222222222222223,0.022222222222222223,29.538888888888888
2.3944444444444444,0.37222222222222223,0.022222222222222223,29.711111111111112
2.4166666666666665,0.39444444444444443,0.022222222222222223,29.627777777777776
2.3722222222222222,0.35555555555555557,0.016666666666666666,29.477777777777778
2.3555555555555556,0.3388888888888889,0.016666666666666666,29.344444444444445
2.3722222222222222,0.35,0.022222222222222223,29.483333333333334
2.3555555555555556,0.3388888888888889,0.016666666666666666,29.22222222222222
2.3777777777777778,0.35,0.027777777777777776,29.33888888888889
2.4,0.37222222222222223,0.027777777777777776,29.427777777777777
2.35,0.3388888888888889,0.011111111111111112,29.47222222222222
2.3722222222222222,0.3611111111111111,0.011111111111111112,29.372222222222224
2.422222222222222,0.4,0.022222222222222223,29.783333333333335
2.4,0.38333333333333336,0.016666666666666666,29.47222222222222
2.3722222222222222,0.35555555555555557,0.016666666666666666,29.17222222222222
2.361111111111111,0.35,0.011111111111111112,29.366666666666667
2.361111111111111,0.35,0.011111111111111112,29.466666666666665
2.411111111111111,0.3888888888888889,0.022222222222222223,29.694444444444443
2.3722222222222222,0.3611111111111111,0.011111111111111112,29.483333333333334
2.361111111111111,0.34444444444444444,0.016666666666666666,29.466666666666665
2.3833333333333333,0.36666666666666664,0.016666666666666666,29.5
2.4,0.37777777777777777,0.022222222222222223,29.466666666666665
2.3833333333333333,0.35555555555555557,0.027777777777777776,29.4
2.411111111111111,0.38333333333333336,0.027777777777777776,29.55
2.3555555555555556,0.3388888888888889,0.016666666666666666,29.522222222222222
2.3944444444444444,0.37777777777777777,0.016666666666666666,29.544444444444444
2.3777777777777778,0.35555555555555557,0.022222222222222223,29.52777777777778
2.4055555555555554,0.37222222222222223,0.03333333333333333,29.5
2.338888888888889,0.32222222222222224,0.016666666666666666,29.294444444444444
2.3833333333333333,0.36666666666666664,0.016666666666666666,29.4
2.3944444444444444,0.37222222222222223,0.022222222222222223,29.566666666666666
2.3777777777777778,0.3611111111111111,0.016666666666666666,29.444444444444443
2.4,0.37222222222222223,0.027777777777777776,29.56111111111111
2.3944444444444444,0.36666666666666664,0.027777777777777776,29.377777777777776
2.4,0.37777777777777777,0.022222222222222223,29.516666666666666
2.3722222222222222,0.35555555555555557,0.016666666666666666,29.616666666666667
2.4,0.37222222222222223,0.027777777777777776,29.394444444444446
2.3666666666666667,0.35,0.016666666666666666,29.383333333333333
2.388888888888889,0.3611111111111111,0.027777777777777776,29.43888888888889
2.361111111111111,0.35,0.011111111111111112,29.505555555555556
2.4,0.37777777777777777,0.022222222222222223,29.43888888888889
2.388888888888889,0.36666666666666664,0.022222222222222223,29.494444444444444
2.35,0.3388888888888889,0.011111111111111112,29.38888888888889
2.4,0.38333333333333336,0.016666666666666666,29.47222222222222
2.388888888888889,0.37222222222222223,0.016666666666666666,29.655555555555555
2.3722222222222222,0.35,0.022222222222222223,29.377777777777776
2.3777777777777778,0.3611111111111111,0.016666666666666666,29.355555555555554
2.3833333333333333,0.3611111111111111,0.022222222222222223,29.505555555555556
2.388888888888889,0.36666666666666664,0.022222222222222223,29.483333333333334
2.3722222222222222,0.3611111111111111,0.011111111111111112,29.283333333333335
2.3777777777777778,0.35555555555555557,0.022222222222222223,29.544444444444444
2.4277777777777776,0.40555555555555556,0.022222222222222223,29.505555555555556
2.3777777777777778,0.3611111111111111,0.016666666666666666,29.444444444444443
2.3944444444444444,0.37777777777777777,0.016666666666666666,29.477777777777778
2.3555555555555556,0.3333333333333333,0.022222222222222223,29.36111111111111
2.4,0.38333333333333336,0.016666666666666666,29.63888888888889
2.3722222222222222,0.35,0.022222222222222223,29.33888888888889
2.3833333333333333,0.35,0.03333333333333333,29.35
2.388888888888889,0.37222222222222223,0.016666666666666666,29.63888888888889
2.3777777777777778,0.3611111111111111,0.016666666666666666,29.322222222222223
2.3666666666666667,0.35555555555555557,0.011111111111111112,29.427777777777777
2.411111111111111,0.3888888888888889,0.022222222222222223,29.47222222222222
2.388888888888889,0.36666666666666664,0.022222222222222223,29.433333333333334
2.422222222222222,0.39444444444444443,0.027777777777777776,29.566666666666666
2.3666666666666667,0.3388888888888889,0.027777777777777776,29.4
2.3666666666666667,0.35,0.016666666666666666,29.355555555555554
2.3777777777777778,0.36666666666666664,0.011111111111111112,29.35
2.3722222222222222,0.3611111111111111,0.011111111111111112,29.622222222222224
2.3944444444444444,0.37222222222222223,0.022222222222222223,29.511111111111113
2.388888888888889,0.37222222222222223,0.016666666666666666,29.38888888888889
2.388888888888889,0.3611111111111111,0.027777777777777776,29.5
2.3944444444444444,0.37777777777777777,0.016666666666666666,29.58888888888889
2.3944444444444444,0.37222222222222223,0.022222222222222223,29.38888888888889
2.3777777777777778,0.34444444444444444,0.03333333333333333,29.41111111111111
2.35,0.34444444444444444,0.005555555555555556,29.35
2.3555555555555556,0.3388888888888889,0.016666666666666666,29.344444444444445
2.4055555555555554,0.38333333333333336,0.022222222222222223,29.605555555555554
2.3666666666666667,0.35555555555555557,0.011111111111111112,29.372222222222224
2.3944444444444444,0.38333333333333336,0.011111111111111112,29.516666666666666
2.3555555555555556,0.3388888888888889,0.016666666666666666,29.322222222222223
2.3944444444444444,0.3611111111111111,0.03333333333333333,29.47222222222222
2.3777777777777778,0.35555555555555557,0.022222222222222223,29.505555555555556
2.3777777777777778,0.36666666666666664,0.011111111111111112,29.594444444444445
2.388888888888889,0.36666666666666664,0.022222222222222223,29.394444444444446
2.361111111111111,0.35555555555555557,0.005555555555555556,29.522222222222222
2.388888888888889,0.37222222222222223,0.016666666666666666,29.488888888888887
2.3833333333333333,0.3611111111111111,0.022222222222222223,29.455555555555556
2.3833333333333333,0.37222222222222223,0.011111111111111112,29.711111111111112
2.3722222222222222,0.35555555555555557,0.016666666666666666,29.394444444444446
2.3833333333333333,0.36666666666666664,0.016666666666666666,29.555555555555557
2.3722222222222222,0.35,0.022222222222222223,29.3
2.3555555555555556,0.3333333333333333,0.022222222222222223,29.383333333333333
2.4,0.37222222222222223,0.027777777777777776,29.494444444444444
2.4,0.38333333333333336,0.016666666666666666,29.433333333333334
2.3666666666666667,0.35,0.016666666666666666,29.38888888888889
2.3833333333333333,0.3611111111111111,0.022222222222222223,29.572222222222223
2.3777777777777778,0.35555555555555557,0.022222222222222223,29.38888888888889
2.3666666666666667,0.35,0.016666666666666666,29.5
