mean_kh_diag,P_kh_diag_ge3,P_kh_diag_ge4,mean_kh_support
2.361111111111111,0.35,0.011111111111111112,29.08888888888889
2.2888888888888888,0.28888888888888886,0.0,28.9
2.3222222222222224,0.31666666666666665,0.005555555555555556,28.983333333333334
2.327777777777778,0.3277777777777778,0.0,29.17222222222222
2.3777777777777778,0.3611111111111111,0.016666666666666666,29.06111111111111
2.361111111111111,0.35555555555555557,0.005555555555555556,29.43888888888889
2.3333333333333335,0.32222222222222224,0.011111111111111112,28.766666666666666
2.3722222222222222,0.35,0.022222222222222223,29.144444444444446
2.338888888888889,0.3277777777777778,0.011111111111111112,28.933333333333334
2.3666666666666667,0.3611111111111111,0.005555555555555556,29.43888888888889
2.3222222222222224,0.32222222222222224,0.0,29.194444444444443
2.361111111111111,0.35555555555555557,0.005555555555555556,29.266666666666666
2.3222222222222224,0.32222222222222224,0.0,29.15
2.3444444444444446,0.3388888888888889,0.005555555555555556,29.122222222222224
2.3666666666666667,0.3611111111111111,0.005555555555555556,29.183333333333334
2.3666666666666667,0.35,0.016666666666666666,29.083333333333332
2.3444444444444446,0.3388888888888889,0.005555555555555556,29.16111111111111
2.35,0.34444444444444444,0.005555555555555556,29.31111111111111
2.3666666666666667,0.34444444444444444,0.022222222222222223,28.85
2.316666666666667,0.3111111111111111,0.005555555555555556,29.044444444444444
2.3444444444444446,0.3333333333333333,0.011111111111111112,28.966666666666665
2.316666666666667,0.3055555555555556,0.011111111111111112,28.933333333333334
2.327777777777778,0.3277777777777778,0.0,28.82777777777778
2.3666666666666667,0.3611111111111111,0.005555555555555556,29.133333333333333
2.3333333333333335,0.3277777777777778,0.005555555555555556,29.33888888888889
2.3833333333333333,0.37222222222222223,0.011111111111111112,29.255555555555556
2.35,0.3388888888888889,0.011111111111111112,28.944444444444443
2.311111111111111,0.3111111111111111,0.0,29.022222222222222
2.338888888888889,0.3333333333333333,0.005555555555555556,29.02777777777778
2.35,0.3388888888888889,0.011111111111111112,29.016666666666666
2.3555555555555556,0.35,0.005555555555555556,29.233333333333334
2.3444444444444446,0.3388888888888889,0.005555555555555556,29.1
2.327777777777778,0.32222222222222224,0.005555555555555556,29.016666666666666
