mean_kh_diag,P_kh_diag_ge3,P_kh_diag_ge4,mean_kh_support
2.3555555555555556,0.35,0.005555555555555556,29.405555555555555
2.35,0.3333333333333333,0.016666666666666666,29.305555555555557
2.338888888888889,0.3333333333333333,0.005555555555555556,29.25
2.361111111111111,0.35,0.011111111111111112,29.31111111111111
2.361111111111111,0.35,0.011111111111111112,29.383333333333333
2.3722222222222222,0.36666666666666664,0.005555555555555556,29.627777777777776
2.3666666666666667,0.35,0.016666666666666666,29.383333333333333
2.35,0.34444444444444444,0.005555555555555556,29.255555555555556
2.35,0.35,0.0,29.494444444444444
2.3944444444444444,0.37777777777777777,0.016666666666666666,29.65
2.35,0.34444444444444444,0.005555555555555556,29.555555555555557
2.3833333333333333,0.37777777777777777,0.005555555555555556,29.572222222222223
2.327777777777778,0.3277777777777778,0.0,29.183333333333334
2.361111111111111,0.34444444444444444,0.016666666666666666,29.144444444444446
2.361111111111111,0.35555555555555557,0.005555555555555556,29.655555555555555
2.3666666666666667,0.35555555555555557,0.011111111111111112,29.216666666666665
2.3833333333333333,0.37222222222222223,0.011111111111111112,29.261111111111113
2.388888888888889,0.37222222222222223,0.016666666666666666,29.7
2.3777777777777778,0.37777777777777777,0.0,29.788888888888888
2.3666666666666667,0.35,0.016666666666666666,29.083333333333332
2.3333333333333335,0.3277777777777778,0.005555555555555556,29.25
2.3833333333333333,0.38333333333333336,0.0,29.52777777777778
2.3722222222222222,0.35555555555555557,0.016666666666666666,29.56111111111111
2.327777777777778,0.31666666666666665,0.011111111111111112,29.205555555555556
2.3666666666666667,0.3611111111111111,0.005555555555555556,29.56111111111111
2.3555555555555556,0.35,0.005555555555555556,29.4
2.3722222222222222,0.36666666666666664,0.005555555555555556,29.166666666666668
2.3333333333333335,0.3277777777777778,0.005555555555555556,29.32777777777778
2.361111111111111,0.34444444444444444,0.016666666666666666,29.31111111111111
2.3722222222222222,0.3611111111111111,0.011111111111111112,29.42222222222222
2.3722222222222222,0.36666666666666664,0.005555555555555556,29.405555555555555
2.3666666666666667,0.3611111111111111,0.005555555555555556,29.41111111111111
2.388888888888889,0.37777777777777777,0.011111111111111112,29.65
2.3666666666666667,0.3611111111111111,0.005555555555555556,29.494444444444444
2.3555555555555556,0.35,0.005555555555555556,29.31111111111111
2.3722222222222222,0.36666666666666664,0.005555555555555556,29.6
2.3555555555555556,0.34444444444444444,0.011111111111111112,29.333333333333332
2.422222222222222,0.4222222222222222,0.0,29.7
2.3833333333333333,0.37222222222222223,0.011111111111111112,29.63888888888889
2.3722222222222222,0.35555555555555557,0.016666666666666666,29.511111111111113
2.3444444444444446,0.3388888888888889,0.005555555555555556,29.616666666666667
2.361111111111111,0.34444444444444444,0.016666666666666666,29.322222222222223
2.3222222222222224,0.3055555555555556,0.016666666666666666,28.68888888888889
2.3722222222222222,0.37222222222222223,0.0,29.655555555555555
2.3722222222222222,0.3611111111111111,0.011111111111111112,29.57777777777778
2.3777777777777778,0.37777777777777777,0.0,29.322222222222223
2.3555555555555556,0.35,0.005555555555555556,29.533333333333335
2.3777777777777778,0.36666666666666664,0.011111111111111112,29.238888888888887
2.4277777777777776,0.4111111111111111,0.016666666666666666,29.6
2.3444444444444446,0.3333333333333333,0.011111111111111112,29.055555555555557
2.3722222222222222,0.3611111111111111,0.011111111111111112,29.261111111111113
2.3833333333333333,0.37222222222222223,0.011111111111111112,29.58888888888889
2.4166666666666665,0.4111111111111111,0.005555555555555556,30.005555555555556
2.3777777777777778,0.36666666666666664,0.011111111111111112,29.383333333333333
2.3722222222222222,0.35,0.022222222222222223,29.355555555555554
2.3666666666666667,0.3611111111111111,0.005555555555555556,29.316666666666666
2.3333333333333335,0.31666666666666665,0.016666666666666666,29.205555555555556
2.388888888888889,0.37777777777777777,0.011111111111111112,29.4
2.3833333333333333,0.37777777777777777,0.005555555555555556,29.655555555555555
2.35,0.34444444444444444,0.005555555555555556,29.33888888888889
2.3666666666666667,0.3611111111111111,0.005555555555555556,29.283333333333335
2.327777777777778,0.3277777777777778,0.0,29.377777777777776
2.3666666666666667,0.3611111111111111,0.005555555555555556,29.32777777777778
